country,name,full_name,symbol,tag,id,isin,asset_class,currency,stock_exchange,def_stock_exchange
australia,BetaShares British Pound,BetaShares British Pound,POU,betashares-british-pound-etf,37473,AU000000POU0,currency,AUD,Sydney,True
australia,BetaShares Global Agriculture Companies,BetaShares Global Agriculture Companies ETF - Currency Hedged,FOOD,betashares-global-agri-companies,1031303,AU00000FOOD3,equity,AUD,Sydney,True
australia,ANZ Physical US Dollar,ANZ Physical US Dollar,ZUSD,anz-physical-us-dollar,962160,AU00000ZUSD9,currency,AUD,Sydney,True
australia,ANZS Physical Renminbi,ANZS Physical Renminbi,ZCNH,anzs-physical-renminbi,962162,AU00000ZCNH9,currency,AUD,Sydney,True
australia,BetaShares Strong Australian Dollar hedge,BetaShares Strong Australian Dollar,AUDS,betashares-strong-aus-dollar,1031306,AU00000AUDS2,other,AUD,Sydney,True
australia,eInvest Income Generator,eInvest Income Generator,EIGA,einvest-income-generator,1077016,AU0000003022,equity,AUD,Sydney,True
australia,Theta Acbc Exch Traded Bond Units Mgr Sep-23,Theta Acbc Exch Traded Bond Units Mgr Sep-23,YTMMG2,theta-acbc-bd-units-mgr-sep23,1057099,AU000YTMMG29,bond,AUD,Sydney,True
australia,Theta Acbc Exch Traded Bond Units Gpt Aug-26,Theta Acbc Exch Traded Bond Units Gpt Aug-26,YTMGP1,theta-acbc-bd-units-gpt-aug26,1057098,AU000YTMGP18,bond,AUD,Sydney,True
australia,BetaShares Strong US Dollar hedge fund,BetaShares Strong US Dollar hedge fund,YANK,betashares-stg-usd-hdg-fnd,1009163,AU00000YANK0,other,AUD,Sydney,True
australia,AMP Capital Dynamic Markets,AMP Capital Dynamic Markets Hedge,DMKT,amp-capital-dynamic-markets,1031296,AU00000DMKT6,other,AUD,Sydney,True
australia,UBS IQ MSCI Europe Ethical,UBS IQ MSCI Europe Ethical,UBE,ubs-iq-msci-europe-ethical,956394,AU000000UBE1,equity,AUD,Sydney,True
australia,K2 Global Equities,K2 Global Equities,KII,k2-global-equities,962165,AU000000KII8,equity,AUD,Sydney,True
austria,iShares ATX UCITS DE,iShares ATX UCITS,DE000A0D8Q23,ishares-atx-(de)?cid=962154,962154,DE000A0D8Q23,equity,EUR,Vienna,False
austria,Deka EURO STOXX 50 UCITS,Deka EURO STOXX 50 UCITS,DE000ETFL029,etflab-euro-stoxx-50?cid=1054751,1054751,DE000ETFL029,equity,EUR,Vienna,False
austria,iShares MSCI Europe UCITS Dist,iShares MSCI Europe UCITS Dist,IE00B1YZSC51,ishares-msci-europe---ie?cid=1054740,1054740,IE00B1YZSC51,equity,EUR,Vienna,False
austria,db x-trackers ATX UCITS DR,db x-trackers ATX UCITS DR 1C,LU0659579063,db-xtrackers-atx-de?cid=1054741,1054741,LU0659579063,equity,EUR,Vienna,False
austria,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,LU0274211480,db-xtrackers-dax?cid=1054742,1054742,LU0274211480,equity,EUR,Vienna,False
austria,iShares MSCI Poland UCITS,iShares MSCI Poland UCITS Acc,IE00B4M7GH52,ishares-msci-poland?cid=1054743,1054743,IE00B4M7GH52,equity,EUR,Vienna,False
austria,ComStage EURO STOXX 50 NR UCITS,ComStage EURO STOXX 50 UCITS,LU0378434079,comstage-euro-stoxx-50-nr?cid=1054745,1054745,LU0378434079,equity,EUR,Vienna,False
austria,iShares EURO STOXX UCITS,iShares EURO STOXX UCITS DE,DE000A0D8Q07,ishares-euro-stoxx-(de)-de?cid=1054746,1054746,DE000A0D8Q07,equity,EUR,Vienna,False
austria,iShares NASDAQ-100 UCITS,iShares NASDAQ-100 UCITS DE,DE000A0F5UF5,ishares-nasdaq-100?cid=1054747,1054747,DE000A0F5UF5,equity,EUR,Vienna,False
austria,iShares FTSE MIB UCITS Acc,iShares FTSE MIB UCITS Acc,IE00B53L4X51,cs-etf-(ie)-on-ftse-mib?cid=1054748,1054748,IE00B53L4X51,equity,EUR,Vienna,False
austria,iShares S&P 500 UCITS Dist,iShares S&P 500 UCITS Dist,IE0031442068,ishares-s-p-500---gbp?cid=1054749,1054749,IE0031442068,equity,EUR,Vienna,False
austria,ComStage MSCI Spain,ComStage MSCI Spain UCITS,LU1104577314,comstage-msci-spain?cid=1054750,1054750,LU1104577314,equity,EUR,Vienna,False
austria,iShares TecDAX UCITS,iShares TecDAX UCITS DE,DE0005933972,ishares-tecdax-(de)-de?cid=1054752,1054752,DE0005933972,equity,EUR,Vienna,False
austria,db x-trackers S&P 500 UCITS 1C,db x-trackers S&P 500 UCITS 1C,LU0490618542,dbx-s-p-500-class-1-uk?cid=1054738,1054738,LU0490618542,equity,EUR,Vienna,False
austria,Vanguard S&P 500 UCITS USD Inc,Vanguard S&P 500 UCITS,IE00B3XXRP09,vanguard-s-p-500-uk?cid=1054754,1054754,IE00B3XXRP09,equity,EUR,Vienna,False
austria,ComStage CAC 40 UCITS,ComStage CAC 40 UCITS,LU0419740799,comstage-cac-40?cid=1054755,1054755,LU0419740799,equity,EUR,Vienna,False
austria,ComStage PSI 20,ComStage PSI 20 UCITS,LU0444605215,comstage-psi-20?cid=1054756,1054756,LU0444605215,equity,EUR,Vienna,False
austria,iShares MDAX UCITS DE,iShares MDAX UCITS DE,DE0005933923,ishares-mdax-(de)-de?cid=1054757,1054757,DE0005933923,equity,EUR,Vienna,False
austria,iShares SLI UCITS DE,iShares SLI UCITS DE,DE0005933964,ishares-smi?cid=1054758,1054758,DE0005933964,equity,EUR,Vienna,False
austria,ComStage SDAX TR UCITS,ComStage SDAX UCITS,LU0603942888,comstage-sdax-tr?cid=1054759,1054759,LU0603942888,equity,EUR,Vienna,False
austria,ComStage ATX UCITS,ComStage ATX UCITS,LU0392496690,comstage-atx?cid=1054760,1054760,LU0392496690,equity,EUR,Vienna,False
austria,ComStage DAX TR UCITS,ComStage DAX UCITS,LU0378438732,comstage-dax-tr?cid=1054761,1054761,LU0378438732,equity,EUR,Vienna,False
austria,Lyxor UCITS DAX,Lyxor DAX DR UCITS,LU0252633754,lyxor-dax-pa?cid=1054762,1054762,LU0252633754,equity,EUR,Vienna,False
austria,Source RDX UCITS,Source RDX UCITS,IE00B5NDLN01,rdx-source?cid=1054763,1054763,IE00B5NDLN01,equity,EUR,Vienna,False
austria,iShares Core S&P 500 UCITS,iShares Core S&P 500 UCITS Acc,IE00B5BMR087,cs-etf-(ie)-on-s-p-500?cid=1054739,1054739,IE00B5BMR087,equity,EUR,Vienna,False
austria,iShares EURO STOXX 50 UCITS Dist,iShares EURO STOXX 50 UCITS Dist,IE0008471009,ishares-dj-euro-stoxx-50-uk?cid=1054737,1054737,IE0008471009,equity,EUR,Vienna,False
austria,Lyxor UCITS Dow Jones Industrial Average D-EUR,Lyxor Dow Jones Industrial Average UCITS,FR0007056841,lyxor-dj-industrial-average?cid=962155,962155,FR0007056841,equity,EUR,Vienna,False
austria,Lyxor UCITS Russia (DJ Russia GDR) C-EUR,Lyxor Dow Jones Russia GDR UCITS C-EUR,FR0010326140,lyxor-russia---dj-russia-gdr?cid=1054723,1054723,FR0010326140,equity,EUR,Vienna,False
austria,Lyxor MSCI Eastern Europe Ex Russia UCITS Acc,Lyxor Eastern Europe UCITS,FR0010204073,lyxor-eastern-europe-(cece-eur)-de?cid=962156,962156,FR0010204073,equity,EUR,Vienna,False
austria,Lyxor UCITS Stoxx 50 D-EUR,Lyxor Euro Stoxx 50 UCITS,FR0007054358,lyxor-euro-stoxx-50?cid=962157,962157,FR0007054358,equity,EUR,Vienna,False
austria,iShares Dow Jones Industrial Average UCITS,iShares Dow Jones Industrial Average UCITS DE,DE0006289390,ishares-dj-industrial-average?cid=1054714,1054714,DE0006289390,equity,EUR,Vienna,False
austria,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,LU0328475792,db-stoxx-europe-600-uk?cid=1054715,1054715,LU0328475792,equity,EUR,Vienna,False
austria,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income 1D,LU0292097234,db-x-trackers-ftse-100-ucits-dr?cid=1054716,1054716,LU0292097234,equity,EUR,Vienna,False
austria,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,LU0274221281,db-xtrackers-smi?cid=1054718,1054718,LU0274221281,equity,EUR,Vienna,False
austria,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,LU0380865021,db-euro-stoxx-50-1c-mc?cid=1054719,1054719,LU0380865021,equity,EUR,Vienna,False
austria,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,LU0274211217,db-x-trackers-dj-euro-stoxx-50-etf?cid=1054720,1054720,LU0274211217,equity,EUR,Vienna,False
austria,SSgA SPDR S&P Euro Dividend Aristocrats,SPDR S&P Euro Dividend Aristocrats UCITS,IE00B5M1WJ87,spdr-s-p-euro-dividend-aristocrats?cid=1054721,1054721,IE00B5M1WJ87,equity,EUR,Vienna,False
austria,ComStage Dow Jones Switzerland Titans 30 Net TR UC,ComStage DJ Switzerland Titans 30 UCITS,LU0392496427,comstage-smi?cid=1054722,1054722,LU0392496427,equity,EUR,Vienna,False
austria,SSgA SPDR S&P US Dividend Aristocrats,SPDR S&P US Dividend Aristocrats UCITS,IE00B6YX5D40,spdr-s-p-us-dividend-aristocrats?cid=1054724,1054724,IE00B6YX5D40,equity,EUR,Vienna,False
austria,iShares Core FTSE 100 UCITS,iShares Core FTSE 100 UCITS Dist,IE0005042456,ishares-ftse-100?cid=1054736,1054736,IE0005042456,equity,EUR,Vienna,False
austria,db x-trackers MSCI Europe UCITS DR,db x-trackers MSCI Europe UCITS DR 1C,LU0274209237,db-xtrackers-msci-europe-trn?cid=1054725,1054725,LU0274209237,equity,EUR,Vienna,False
austria,db x-trackers MSCI USA UCITS DR,db x-trackers MSCI USA Index UCITS DR,IE00BJ0KDR00,db-x-trackers-msci-usa-index?cid=1054726,1054726,IE00BJ0KDR00,equity,EUR,Vienna,False
austria,db x-trackers ShortDAX Daily UCITS 1C,db x-trackers ShortDAX Daily UCITS C1,LU0292106241,db-x-trackers-shortdax-daily?cid=1054727,1054727,LU0292106241,equity,EUR,Vienna,False
austria,iShares MSCI Russia Adr/Gdr UCITS,iShares MSCI Russia ADR/GDR UCITS Acc,IE00B5V87390,cs-etf-(ie)-on-msci-russia?cid=1054728,1054728,IE00B5V87390,equity,EUR,Vienna,False
austria,iShares Core EURO STOXX 50 UCITS,iShares Core EURO STOXX 50 UCITS Acc,IE00B53L3W79,cs-etf-(ie)-on-euro-stoxx-50?cid=1054729,1054729,IE00B53L3W79,equity,EUR,Vienna,False
austria,iShares S&P 500 EUR Hedged UCITS,iShares S&P 500 EUR Hedged UCITS Acc,IE00B3ZW0K18,ishares-s-p500-monthly-euro-hedged?cid=1054730,1054730,IE00B3ZW0K18,equity,EUR,Vienna,False
austria,db x-trackers FTSE MIB UCITS DR,db x-trackers FTSE MIB UCITS DR 1D,LU0274212538,db-x-trackers-ftse-mib-index?cid=1054731,1054731,LU0274212538,equity,EUR,Vienna,False
austria,db x-trackers MSCI EMU UCITS DR,db x-trackers MSCI EMU UCITS DR 1D,LU0846194776,db-x-trackers-msci-emu-index?cid=1054732,1054732,LU0846194776,equity,EUR,Vienna,False
austria,iShares STOXX Europe 50 UCITS,iShares STOXX Europe 50 UCITS Dist,IE0008470928,ishares-dj-stoxx-50?cid=1054733,1054733,IE0008470928,equity,EUR,Vienna,False
austria,iShares STOXX Europe 600 UCITS,iShares STOXX Europe 600 UCITS DE,DE0002635307,ishares-stoxx-europe-600-de?cid=1054734,1054734,DE0002635307,equity,EUR,Vienna,False
austria,db x-trackers CAC 40 UCITS 1D DR,db x-trackers CAC 40 UCITS DR 1D,LU0322250985,db-xtrackers-cac-40-de?cid=1054735,1054735,LU0322250985,equity,EUR,Vienna,False
austria,Deka DAX UCITS,Deka DAX UCITS,DE000ETFL011,etflab-dax?cid=1054764,1054764,DE000ETFL011,equity,EUR,Vienna,False
belgium,Lyxor UCITS BEL 20 TR,Lyxor UCITS BEL 20 TR,BEL,lyxor-bel-20-tr,37493,FR0000021842,equity,EUR,Brussels,True
belgium,Source Goldman Sachs Equity Factor World UCITS,Invesco Goldman Sachs Eq Factor Index World,EFIWN,source-goldman-sachs-equity-factor?cid=1131079,1131079,IE00BFG1RG61,equity,HNL,Brussels,False
brazil,Ishares Ibovespa,Ishares Ibovespa,BOVA11,ishares-ibovespa,39004,BRBOVACTF003,equity,BRL,BM&FBovespa,True
brazil,It Now Ibovespa Fundo De Indice,It Now Ibovespa Fundo De Indice,BOVV11,it-now-ibovespa-fundo-de-indice,998470,BRBOVVCTF009,equity,BRL,BM&FBovespa,True
brazil,ETF Bradesco Ibovespa Fdo De Indice,ETF Bradesco Ibovespa Fundo de Índice,BOVB11,etf-bradesco-ibovespa-fdo-de-indice,1141312,BRBOVBCTF001,equity,BRL,BM&FBovespa,True
brazil,XP MALLS FDO INV IMOB FII,XP MALLS FDO INV IMOB FII,XPML11,xp-malls-fdo-inv-imob-fii,1057399,BRXPMLCTF000,equity,BRL,BM&FBovespa,True
brazil,iShares BM&FBOVESPA Small Cap,iShares BM&FBOVESPA Small Cap,SMAL11,ishares-bm-fbovespa-small-cap,39013,BRSMALCTF002,equity,BRL,BM&FBovespa,True
brazil,Fundo de Invest Ishares SP 500,Fundo de Investimento Ishares S&P 500,IVVB11,fundo-de-invest-ishares-sp-500,956435,BRIVVBCTF001,equity,BRL,BM&FBovespa,True
brazil,Malls Brasil Plural Fundo De Investimento Imobilia,Malls Brasil Plural Fundo De Investimento Imobiliario,MALL11,fii-malls-bp,1057398,BRMALLCTF007,equity,BRL,BM&FBovespa,True
brazil,Fdo Inv Imob VBI Logístico,Fdo Inv Imob VBI Logístico,LVBI11,fdo-inv-imob-vbi-logistico,1112805,BRLVBICTF002,other,BRL,BM&FBovespa,True
brazil,It Now SP500 TRN,It Now S&P500 TRN,SPXI11,it-now-sp500-trn,956434,BRSPXICTF003,equity,BRL,BM&FBovespa,True
brazil,General Shopping e Outlets do Brasil Fundo de Inve,General Shopping e Outlets do Brasil Fundo de Investimento Imobiliario FII,GSFI11,generalshoppingeoutletsdobrasil-fii,1130948,BRGSFICTF009,equity,BRL,BM&FBovespa,True
brazil,It Now PIBB IBrX-50,It Now PIBB IBrX-50,PIBB11,it-now-pibb-ibrx-50,39012,BRPIBBCTF005,equity,BRL,BM&FBovespa,True
brazil,Fundo de Investimento Imobiliario FII UBS BR Receb,Fundo de Investimento Imobiliario FII UBS BR Recebiveis Imobiliarios,UBSR11,fundo-inv-imob-fii-ubs-br,1057218,BRUBSRCTF000,equity,BRL,BM&FBovespa,True
brazil,It Now IDIV,It Now IDIV,DIVO11,it-now-idiv,39007,BRDIVOCTF002,equity,BRL,BM&FBovespa,True
brazil,It Now IFNC,It Now IFNC,FIND11,it-now-ifnc,37519,BRFINDCTF007,equity,BRL,BM&FBovespa,True
brazil,Fundo de FI Imobiliario Kinea FII,Fundo de FI Imobiliario Kinea FII,KFOF11,fundo-de-fi-imobiliario-kinea-fii,1123180,BRKFOFCTF006,other,BRL,BM&FBovespa,True
brazil,FI Imobiliario - Ourinvest Fundo de Fundos,FI Imobiliario - Ourinvest Fundo de Fundos,OUFF11,fi-imob-ourinvest-fundo-de-fundos,1142247,BROUFFCTF005,other,BRL,BM&FBovespa,True
brazil,iShares IBrX Brasil,iShares IBrX Brasil,BRAX11,ishares-ibrx-brazil---ibrx100,39005,BRBRAXCTF002,equity,BRL,BM&FBovespa,True
brazil,BB SP Dividendos,BB S&P Dividendos,BBSD11,bb-sp-dividendos,976601,BRBBSDCTF000,equity,BRL,BM&FBovespa,True
brazil,It Now IMAT,It Now IMAT,MATB11,it-now-imat,39010,BRMATBCTF001,equity,BRL,BM&FBovespa,True
brazil,iShares Carbono Eficiente (ICO2) Brasil,iShares Carbono Eficiente (ICO2) Brasil,ECOO11,ishares-carbon-efficient-brasil,39008,BRECOOCTF008,equity,BRL,BM&FBovespa,True
brazil,Caixa Rio Bravo Fundo de Fundos de Investimento Im,Caixa Rio Bravo Fundo de Fundos de Investimento Imobiliario,CRFF11,rio-bravo-investimento-imobiliario,1131605,BRCRFFCTF006,other,BRL,BM&FBovespa,True
brazil,It Now IGCT,It Now IGCT,GOVE11,it-now-igct,39009,BRGOVECTF004,equity,BRL,BM&FBovespa,True
brazil,CAIXA Ibovespa,CAIXA Ibovespa,XBOV11,caixa-ibovespa,976602,BRXBOVCTF005,equity,BRL,BM&FBovespa,True
brazil,It Now ISE,It Now ISE,ISUS11,it-now-ise,37518,BRISUSCTF003,equity,BRL,BM&FBovespa,True
brazil,Votorantim Securities Master FII-FII,Votorantim Securities Master FII-FII,VOTS11,votorantim-securitiesmaster-fii-fii,1097705,BRVOTSCTF007,other,BRL,BM&FBovespa,True
brazil,Brazil Realty Fundo de Investimento Imobiliario FI,Brazil Realty Fundo de Investimento Imobiliario FII,BZLI11,brazil-realty-fundo-inv-fii,1057217,BRBZLICTF003,equity,BRL,BM&FBovespa,True
brazil,Loft I - Fdo Inv Imob,Loft I - Fdo Inv Imob,LOFT11B,loft-i-fdo-inv-imob,1138387,BRLOFTCTF005,other,BRL,SOMA,True
bulgaria,EXPAT Bulgaria SOFIX,EXPAT Bulgaria SOFIX UCITS,BGX,expat-bulgaria-sofix,1024371,BG9000011163,equity,BGN,Sofia,True
canada,BetaPro Natural Gas 2x Daily Bear,BetaPro Natural Gas 2x Daily Bear,HND,horizons-nymex-natural-gas-bear-,39043,CA08661D1042,commodity,CAD,Toronto,True
canada,BetaPro Natural Gas 2x Daily Bull,BetaPro Natural Gas 2x Daily Bull ETF,HNU,horizons-nymex-natural-gas-bull-,39044,CA08661L2057,commodity,CAD,Toronto,True
canada,BetaPro Crude Oil 2x Daily Bear,BetaPro Crude Oil 2x Daily Bear,HOD,horizons-nymex-crude-oil-bear-plus,39045,CA08662G1063,commodity,CAD,Toronto,True
canada,iShares S&P/TSX 60,iShares S&P/TSX 60,XIU,ishares-s-p-tsx-60,39072,CA46428D1087,equity,CAD,Toronto,True
canada,iShares S&P/TSX Global Gold,iShares S&P/TSX Global Gold,XGD,ishares-tsx-global-gold,48123,CA46428M1086,equity,CAD,Toronto,True
canada,BetaPro Canadian Gold Miners 2x Daily Bear,BetaPro Canadian Gold Miners 2x Daily Bear,HGD,horizons-tsx-global-gold-bear-plus,39038,CA08661H1055,equity,CAD,Toronto,True
canada,BetaPro Crude Oil 2x Daily Bull,BetaPro Crude Oil 2x Daily Bull,HOU,horizons-nymex-crude-oil-bull-plus,39046,CA08663A1084,commodity,CAD,Toronto,True
canada,BetaPro Canadian Gold Miners 2x Daily Bull,BetaPro Canadian Gold Miners 2x Daily Bull,HGU,horizons-tsx-global-gold-bull-plus,39039,CA08660K1093,equity,CAD,Toronto,True
canada,iShares S&P/TSX Capped Energy,iShares S&P/TSX Capped Energy,XEG,ishares-tsx-capped-energy-fund,48195,CA46428C1005,equity,CAD,Toronto,True
canada,BMO S&P/TSX Equal Weight Banks,BMO S&P/TSX Equal Weight Banks,ZEB,bmo-tsx-equal-weight-banks-index,48141,CA0556851016,equity,CAD,Toronto,True
canada,BMO Laddered Preferred Share,BMO Laddered Preferred Share,ZPR,bmo-laddered-preferred-share,959574,CA05581T1021,equity,CAD,Toronto,True
canada,Horizons S&P/TSX 60,Horizons S&P/TSX 60 Index ETF,HXT,horizons-s-p-tsx-60-index,39051,CA44049A1241,equity,CAD,Toronto,True
canada,Horizons US Dollar Currency,Horizons U.S. Dollar Currency ETF,DLR,horizons-u.s.-dollar-currency,39027,CA44049C4011,currency,CAD,Toronto,True
canada,Horizons US Dollar Currency,Horizons US Dollar Currency,DLRu,horizons-u.s.-dollar-currency?cid=48096,48096,CA44049C4011,currency,USD,Toronto,False
canada,iShares Core S&P/TSX Capped Composite,iShares Core S&P/TSX Capped Composite,XIC,ishares-tsx-capped-composite-fund,39070,CA46430J1012,equity,CAD,Toronto,True
canada,iShares Core S&P 500 (CAD Hedged),iShares Core S&P 500 (CAD Hedged),XSP,ishares-s-p-500-to,48089,CA46428J1057,equity,CAD,Toronto,True
canada,Horizons Active Preferred Share CommonClass,Horizons Active Preferred Share CommonClass,HPR,horizons-preferred-share,39047,CA44051D1078,bond,CAD,Toronto,True
canada,BMO Aggregate Bond,BMO Aggregate Bond,ZAG,bmo-aggregate-bond-index,39079,CA05590C1086,bond,CAD,Toronto,True
canada,RBC Canadian Preferred Share,RBC Canadian Preferred Share,RPF,rbc-canadian-preferred-share,997611,CA74934A1030,equity,CAD,NEO,True
canada,Horizons Medical Marijuana Life Sciences,Horizons Medical Marijuana Life Sciences,HMMJ,horizons-med-marijuana-life-sci,1008791,CA44054H1055,equity,CAD,Toronto,True
canada,iShares MSCI World,iShares MSCI World,XWD,ishares-msci-world-cad,48091,CA46430Y1088,equity,CAD,Toronto,True
canada,iShares S&P/TSX Canadian Preferred Share Common Cl,iShares S&P/TSX Canadian Preferred Share Common Class,CPD,ishares-tsx-canadian-pref-share,39024,CA46431G2053,bond,CAD,Toronto,True
canada,iShares S&P/TSX Capped Financials,iShares S&P/TSX Capped Financials,XFN,ishares-tsx-capped-financials-fund,48196,CA46431B1076,equity,CAD,Toronto,True
canada,iShares S&P/TSX Capped REIT,iShares S&P/TSX Capped REIT,XRE,ishares-tsx-capped-reit,48197,CA46431D1033,equity,CAD,Toronto,True
canada,iShares Canadian Financial Monthly Income Common C,iShares Canadian Financial Monthly Income Common Class,FIE,ishares-can.-financial-mon-inc.,48242,CA46433H1029,other,CAD,Toronto,True
canada,BetaPro Silver 2x Daily Bull,BetaPro Silver 2x Daily Bull,HZU,horizons-comex-silver-bull-plus,39053,CA08662K1075,commodity,CAD,Toronto,True
canada,iShares Canadian Universe Bond,iShares Canadian Universe Bond,XBB,ishares-dex-universe-bond-fund,39066,CA46430T1093,bond,CAD,Toronto,True
