name,full_name,tag,id,base,base_name,second,second_name
BRL/AUD,BRL/AUD - Brazil Real Australian Dollar,brl-aud,1506,BRL,Brazil Real,AUD,Australian Dollar
CAD/AUD,CAD/AUD - Canadian Dollar Australian Dollar,cad-aud,1522,CAD,Canadian Dollar,AUD,Australian Dollar
CHF/AUD,CHF/AUD - Swiss Franc Australian Dollar,chf-aud,1542,CHF,Swiss Franc,AUD,Australian Dollar
JPY/AUD,JPY/AUD - Japanese Yen Australian Dollar,jpy-aud,1889,JPY,Japanese Yen,AUD,Australian Dollar
NZD/AUD,NZD/AUD - New Zealand Dollar Australian Dollar,nzd-aud,1980,NZD,New Zealand Dollar,AUD,Australian Dollar
SGD/AUD,SGD/AUD - Singapore Dollar Australian Dollar,sgd-aud,2026,SGD,Singapore Dollar,AUD,Australian Dollar
USD/AUD,USD/AUD - US Dollar Australian Dollar,usd-aud,2091,USD,US Dollar,AUD,Australian Dollar
AUD/CLP,AUD/CLP - Australian Dollar Chilean Peso,aud-clp,9384,AUD,Australian Dollar,CLP,Chilean Peso
AUD/ISK,AUD/ISK - Australian Dollar Icelandic Kr,aud-isk,9385,AUD,Australian Dollar,ISK,Icelandic Kr
AUD/MAD,AUD/MAD - Australian Dollar Moroccan Dirham,aud-mad,9386,AUD,Australian Dollar,MAD,Moroccan Dirham
AUD/PHP,AUD/PHP - Australian Dollar Philippine Peso,aud-php,9387,AUD,Australian Dollar,PHP,Philippine Peso
AUD/RUB,AUD/RUB - Australian Dollar Russian Ruble,aud-rub,9388,AUD,Australian Dollar,RUB,Russian Ruble
AUD/SAR,AUD/SAR - Australian Dollar Saudi Riyal,aud-sar,9389,AUD,Australian Dollar,SAR,Saudi Riyal
AUD/TRY,AUD/TRY - Australian Dollar Turkish Lira,aud-try,9390,AUD,Australian Dollar,TRY,Turkish Lira
AUD/VES,AUD/VES - Australian Dollar Venezuelan Bolivar,aud-vef,9391,AUD,Australian Dollar,VES,Venezuelan Bolivar
AUD/XAF,AUD/XAF - Australian Dollar Central African Franc,aud-xaf,9392,AUD,Australian Dollar,XAF,Central African Franc
AUD/XCD,AUD/XCD - Australian Dollar East Caribbean Dollar,aud-xcd,9393,AUD,Australian Dollar,XCD,East Caribbean Dollar
AUD/BBD,AUD/BBD - Australian Dollar Barbadian Dollar,aud-bbd,9394,AUD,Australian Dollar,BBD,Barbadian Dollar
AUD/BHD,AUD/BHD - Australian Dollar Baharain Dinar,aud-bhd,9395,AUD,Australian Dollar,BHD,Baharain Dinar
AUD/JOD,AUD/JOD - Australian Dollar Jordan Dinar,aud-jod,9397,AUD,Australian Dollar,JOD,Jordan Dinar
AUD/NAD,AUD/NAD - Australian Dollar Namibian Dollar,aud-nad,9398,AUD,Australian Dollar,NAD,Namibian Dollar
AUD/OMR,AUD/OMR - Australian Dollar Omani Rial,aud-omr,9399,AUD,Australian Dollar,OMR,Omani Rial
AUD/QAR,AUD/QAR - Australian Dollar Qatari Riyal,aud-qar,9400,AUD,Australian Dollar,QAR,Qatari Riyal
AUD/JMD,AUD/JMD - Australian Dollar Jamaican Dollar,aud-jmd,9401,AUD,Australian Dollar,JMD,Jamaican Dollar
AUD/KES,AUD/KES - Australian Dollar Kenyan Shilling,aud-kes,9402,AUD,Australian Dollar,KES,Kenyan Shilling
AUD/LKR,AUD/LKR - Australian Dollar Sri Lankan Rupee,aud-lkr,9403,AUD,Australian Dollar,LKR,Sri Lankan Rupee
AUD/RON,AUD/RON - Australian Dollar Romanian Leu,aud-ron,9405,AUD,Australian Dollar,RON,Romanian Leu
AUD/LBP,AUD/LBP - Australian Dollar Lebanese Pound,aud-lbp,9406,AUD,Australian Dollar,LBP,Lebanese Pound
AUD/NPR,AUD/NPR - Australian Dollar Nepalese Rupee,aud-npr,9408,AUD,Australian Dollar,NPR,Nepalese Rupee
AUD/PAB,AUD/PAB - Australian Dollar Panamanian Balboa,aud-pab,9409,AUD,Australian Dollar,PAB,Panamanian Balboa
AUD/EGP,AUD/EGP - Australian Dollar Egyptian Pound,aud-egp,9410,AUD,Australian Dollar,EGP,Egyptian Pound
AUD/XOF,AUD/XOF - Australian Dollar West African CFA franc,aud-xof,9411,AUD,Australian Dollar,XOF,West African CFA franc
CNY/AUD,CNY/AUD - Chinese Yuan Australian Dollar,cny-aud,9490,CNY,Chinese Yuan,AUD,Australian Dollar
DKK/AUD,DKK/AUD - Danish Krone Australian Dollar,dkk-aud,9572,DKK,Danish Krone,AUD,Australian Dollar
HKD/AUD,HKD/AUD - Hong Kong Dollar Australian Dollar,hkd-aud,9614,HKD,Hong Kong Dollar,AUD,Australian Dollar
ILS/AUD,ILS/AUD - Israeli Shekel Australian Dollar,ils-aud,9675,ILS,Israeli Shekel,AUD,Australian Dollar
MXN/AUD,MXN/AUD - Mexican Peso Australian Dollar,mxn-aud,9790,MXN,Mexican Peso,AUD,Australian Dollar
NOK/AUD,NOK/AUD - Norwegian Krone Australian Dollar,nok-aud,9838,NOK,Norwegian Krone,AUD,Australian Dollar
PLN/AUD,PLN/AUD - Polish Zloty Australian Dollar,pln-aud,9973,PLN,Polish Zloty,AUD,Australian Dollar
SAR/AUD,SAR/AUD - Saudi Riyal Australian Dollar,sar-aud,10071,SAR,Saudi Riyal,AUD,Australian Dollar
SEK/AUD,SEK/AUD - Swedish Krona Australian Dollar,sek-aud,10127,SEK,Swedish Krona,AUD,Australian Dollar
THB/AUD,THB/AUD - Thai Baht Australian Dollar,thb-aud,10210,THB,Thai Baht,AUD,Australian Dollar
TRY/AUD,TRY/AUD - Turkish Lira Australian Dollar,try-aud,10243,TRY,Turkish Lira,AUD,Australian Dollar
TWD/AUD,TWD/AUD - Taiwan Dollar Australian Dollar,twd-aud,10297,TWD,Taiwan Dollar,AUD,Australian Dollar
VES/AUD,VES/AUD - Venezuelan Bolivar Australian Dollar,vef-aud,10347,VES,Venezuelan Bolivar,AUD,Australian Dollar
ZAR/AUD,ZAR/AUD - South African Rand Australian Dollar,zar-aud,10404,ZAR,South African Rand,AUD,Australian Dollar
RUB/AUD,RUB/AUD - Russian Ruble Australian Dollar,rub-aud,13920,RUB,Russian Ruble,AUD,Australian Dollar
KRW/AUD,KRW/AUD - Korean Won Australian Dollar,krw-aud,13926,KRW,Korean Won,AUD,Australian Dollar
AUD/HRK,AUD/HRK - Australian Dollar Croatian Kuna,aud-hrk,25316,AUD,Australian Dollar,HRK,Croatian Kuna
AUD/BYN,AUD/BYN - Australian Dollar Belarusian Ruble,aud-byn,53089,AUD,Australian Dollar,BYN,Belarusian Ruble
AUD/UAH,AUD/UAH - Australian Dollar Ukrainian Hryvnia,aud-uah,940804,AUD,Australian Dollar,UAH,Ukrainian Hryvnia
IDR/AUD,IDR/AUD - Indonesian Rupiah Australian Dollar,idr-aud,1031293,IDR,Indonesian Rupiah,AUD,Australian Dollar
AUD/RUB,AUD/RUB - Australian Dollar Russian Ruble,aud-rub?cid=1089806,1089806,AUD,Australian Dollar,RUB,Russian Ruble
USD/AZN,USD/AZN - US Dollar Azerbaijani Manat,usd-azn,950996,USD,US Dollar,AZN,Azerbaijani Manat
EUR/AZN,EUR/AZN - Euro Azerbaijani Manat,eur-azn,950997,EUR,Euro,AZN,Azerbaijani Manat
AZN/RUB,AZN/RUB - Azerbaijani Manat Russian Ruble,azn-rub,997691,AZN,Azerbaijani Manat,RUB,Russian Ruble
RUB/AZN,RUB/AZN - Russian Ruble Azerbaijani Manat,rub-azn,997701,RUB,Russian Ruble,AZN,Azerbaijani Manat
AZN/RUB,AZN/RUB - Azerbaijani Manat Russian Ruble,azn-rub?cid=1089807,1089807,AZN,Azerbaijani Manat,RUB,Russian Ruble
EUR/BAM,EUR/BAM - Euro Bosnia Herzegovina Mark,eur-bam,1609,EUR,Euro,BAM,Bosnia Herzegovina Mark
EUR/BBD,EUR/BBD - Euro Barbadian Dollar,eur-bbd,1610,EUR,Euro,BBD,Barbadian Dollar
GBP/BBD,GBP/BBD - British Pound Barbadian Dollar,gbp-bbd,1730,GBP,British Pound,BBD,Barbadian Dollar
USD/BBD,USD/BBD - US Dollar Barbadian Dollar,usd-bbd,2095,USD,US Dollar,BBD,Barbadian Dollar
BRL/BBD,BRL/BBD - Brazil Real Barbadian Dollar,brl-bbd,9413,BRL,Brazil Real,BBD,Barbadian Dollar
CAD/BBD,CAD/BBD - Canadian Dollar Barbadian Dollar,cad-bbd,9458,CAD,Canadian Dollar,BBD,Barbadian Dollar
CNY/BBD,CNY/BBD - Chinese Yuan Barbadian Dollar,cny-bbd,9491,CNY,Chinese Yuan,BBD,Barbadian Dollar
CHF/BBD,CHF/BBD - Swiss Franc Barbadian Dollar,chf-bbd,9541,CHF,Swiss Franc,BBD,Barbadian Dollar
DKK/BBD,DKK/BBD - Danish Krone Barbadian Dollar,dkk-bbd,9573,DKK,Danish Krone,BBD,Barbadian Dollar
HKD/BBD,HKD/BBD - Hong Kong Dollar Barbadian Dollar,hkd-bbd,9615,HKD,Hong Kong Dollar,BBD,Barbadian Dollar
ILS/BBD,ILS/BBD - Israeli Shekel Barbadian Dollar,ils-bbd,9676,ILS,Israeli Shekel,BBD,Barbadian Dollar
MXN/BBD,MXN/BBD - Mexican Peso Barbadian Dollar,mxn-bbd,9791,MXN,Mexican Peso,BBD,Barbadian Dollar
NOK/BBD,NOK/BBD - Norwegian Krone Barbadian Dollar,nok-bbd,9839,NOK,Norwegian Krone,BBD,Barbadian Dollar
NZD/BBD,NZD/BBD - New Zealand Dollar Barbadian Dollar,nzd-bbd,9890,NZD,New Zealand Dollar,BBD,Barbadian Dollar
PLN/BBD,PLN/BBD - Polish Zloty Barbadian Dollar,pln-bbd,9974,PLN,Polish Zloty,BBD,Barbadian Dollar
SAR/BBD,SAR/BBD - Saudi Riyal Barbadian Dollar,sar-bbd,10072,SAR,Saudi Riyal,BBD,Barbadian Dollar
SEK/BBD,SEK/BBD - Swedish Krona Barbadian Dollar,sek-bbd,10128,SEK,Swedish Krona,BBD,Barbadian Dollar
SGD/BBD,SGD/BBD - Singapore Dollar Barbadian Dollar,sgd-bbd,10175,SGD,Singapore Dollar,BBD,Barbadian Dollar
TRY/BBD,TRY/BBD - Turkish Lira Barbadian Dollar,try-bbd,10244,TRY,Turkish Lira,BBD,Barbadian Dollar
TWD/BBD,TWD/BBD - Taiwan Dollar Barbadian Dollar,twd-bbd,10298,TWD,Taiwan Dollar,BBD,Barbadian Dollar
VES/BBD,VES/BBD - Venezuelan Bolivar Barbadian Dollar,vef-bbd,10348,VES,Venezuelan Bolivar,BBD,Barbadian Dollar
ZAR/BBD,ZAR/BBD - South African Rand Barbadian Dollar,zar-bbd,10405,ZAR,South African Rand,BBD,Barbadian Dollar
EUR/BDT,EUR/BDT - Euro Bangladeshi Taka,eur-bdt,1611,EUR,Euro,BDT,Bangladeshi Taka
GBP/BDT,GBP/BDT - British Pound Bangladeshi Taka,gbp-bdt,1731,GBP,British Pound,BDT,Bangladeshi Taka
USD/BDT,USD/BDT - US Dollar Bangladeshi Taka,usd-bdt,2096,USD,US Dollar,BDT,Bangladeshi Taka
CHF/BGN,CHF/BGN - Swiss Franc Bulgarian Lev,chf-bgn,1543,CHF,Swiss Franc,BGN,Bulgarian Lev
DKK/BGN,DKK/BGN - Danish Krone Bulgarian Lev,dkk-bgn,1579,DKK,Danish Krone,BGN,Bulgarian Lev
EUR/BGN,EUR/BGN - Euro Bulgarian Lev,eur-bgn,1612,EUR,Euro,BGN,Bulgarian Lev
GBP/BGN,GBP/BGN - British Pound Bulgarian Lev,gbp-bgn,1732,GBP,British Pound,BGN,Bulgarian Lev
USD/BGN,USD/BGN - US Dollar Bulgarian Lev,usd-bgn,2097,USD,US Dollar,BGN,Bulgarian Lev
ILS/BGN,ILS/BGN - Israeli Shekel Bulgarian Lev,ils-bgn,1031405,ILS,Israeli Shekel,BGN,Bulgarian Lev
RUB/BGN,RUB/BGN - Russian Ruble Bulgarian Lev,rub-bgn,1089317,RUB,Russian Ruble,BGN,Bulgarian Lev
BGN/RUB,BGN/RUB - Bulgarian Lev Russian Ruble,bgn-rub,1089324,BGN,Bulgarian Lev,RUB,Russian Ruble
BGN/RUB,BGN/RUB - Bulgarian Lev Russian Ruble,bgn-rub?cid=1089808,1089808,BGN,Bulgarian Lev,RUB,Russian Ruble
BHD/EUR,BHD/EUR - Baharain Dinar Euro,bhd-eur,1502,BHD,Baharain Dinar,EUR,Euro
BHD/PKR,BHD/PKR - Baharain Dinar Pakistani Rupee,bhd-pkr,1503,BHD,Baharain Dinar,PKR,Pakistani Rupee
EUR/BHD,EUR/BHD - Euro Baharain Dinar,eur-bhd,1613,EUR,Euro,BHD,Baharain Dinar
GBP/BHD,GBP/BHD - British Pound Baharain Dinar,gbp-bhd,1733,GBP,British Pound,BHD,Baharain Dinar
USD/BHD,USD/BHD - US Dollar Baharain Dinar,usd-bhd,2098,USD,US Dollar,BHD,Baharain Dinar
BRL/BHD,BRL/BHD - Brazil Real Baharain Dinar,brl-bhd,9414,BRL,Brazil Real,BHD,Baharain Dinar
CAD/BHD,CAD/BHD - Canadian Dollar Baharain Dinar,cad-bhd,9459,CAD,Canadian Dollar,BHD,Baharain Dinar
CNY/BHD,CNY/BHD - Chinese Yuan Baharain Dinar,cny-bhd,9492,CNY,Chinese Yuan,BHD,Baharain Dinar
CHF/BHD,CHF/BHD - Swiss Franc Baharain Dinar,chf-bhd,9542,CHF,Swiss Franc,BHD,Baharain Dinar
DKK/BHD,DKK/BHD - Danish Krone Baharain Dinar,dkk-bhd,9574,DKK,Danish Krone,BHD,Baharain Dinar
HKD/BHD,HKD/BHD - Hong Kong Dollar Baharain Dinar,hkd-bhd,9616,HKD,Hong Kong Dollar,BHD,Baharain Dinar
ILS/BHD,ILS/BHD - Israeli Shekel Baharain Dinar,ils-bhd,9677,ILS,Israeli Shekel,BHD,Baharain Dinar
NOK/BHD,NOK/BHD - Norwegian Krone Baharain Dinar,nok-bhd,9840,NOK,Norwegian Krone,BHD,Baharain Dinar
NZD/BHD,NZD/BHD - New Zealand Dollar Baharain Dinar,nzd-bhd,9891,NZD,New Zealand Dollar,BHD,Baharain Dinar
PLN/BHD,PLN/BHD - Polish Zloty Baharain Dinar,pln-bhd,9975,PLN,Polish Zloty,BHD,Baharain Dinar
SAR/BHD,SAR/BHD - Saudi Riyal Baharain Dinar,sar-bhd,10073,SAR,Saudi Riyal,BHD,Baharain Dinar
SEK/BHD,SEK/BHD - Swedish Krona Baharain Dinar,sek-bhd,10129,SEK,Swedish Krona,BHD,Baharain Dinar
SGD/BHD,SGD/BHD - Singapore Dollar Baharain Dinar,sgd-bhd,10176,SGD,Singapore Dollar,BHD,Baharain Dinar
THB/BHD,THB/BHD - Thai Baht Baharain Dinar,thb-bhd,10211,THB,Thai Baht,BHD,Baharain Dinar
TRY/BHD,TRY/BHD - Turkish Lira Baharain Dinar,try-bhd,10245,TRY,Turkish Lira,BHD,Baharain Dinar
TWD/BHD,TWD/BHD - Taiwan Dollar Baharain Dinar,twd-bhd,10299,TWD,Taiwan Dollar,BHD,Baharain Dinar
VES/BHD,VES/BHD - Venezuelan Bolivar Baharain Dinar,vef-bhd,10349,VES,Venezuelan Bolivar,BHD,Baharain Dinar
ZAR/BHD,ZAR/BHD - South African Rand Baharain Dinar,zar-bhd,10406,ZAR,South African Rand,BHD,Baharain Dinar
BHD/INR,BHD/INR - Baharain Dinar Indian Rupee,bhd-inr,1073188,BHD,Baharain Dinar,INR,Indian Rupee
EUR/BIF,EUR/BIF - Euro Burundian Franc,eur-bif,1614,EUR,Euro,BIF,Burundian Franc
GBP/BIF,GBP/BIF - British Pound Burundian Franc,gbp-bif,1734,GBP,British Pound,BIF,Burundian Franc
USD/BIF,USD/BIF - US Dollar Burundian Franc,usd-bif,2099,USD,US Dollar,BIF,Burundian Franc
BND/GBP,BND/GBP - Brunei Dollar British Pound,bnd-gbp,1504,BND,Brunei Dollar,GBP,British Pound
EUR/BND,EUR/BND - Euro Brunei Dollar,eur-bnd,1615,EUR,Euro,BND,Brunei Dollar
GBP/BND,GBP/BND - British Pound Brunei Dollar,gbp-bnd,1735,GBP,British Pound,BND,Brunei Dollar
USD/BND,USD/BND - US Dollar Brunei Dollar,usd-bnd,2101,USD,US Dollar,BND,Brunei Dollar
EUR/BOB,EUR/BOB - Euro Bolivian Boliviano,eur-bob,1616,EUR,Euro,BOB,Bolivian Boliviano
USD/BOB,USD/BOB - US Dollar Bolivian Boliviano,usd-bob,2102,USD,US Dollar,BOB,Bolivian Boliviano
BRL/BOB,BRL/BOB - Brazil Real Bolivian Boliviano,brl-bob,10461,BRL,Brazil Real,BOB,Bolivian Boliviano
BOB/BRL,BOB/BRL - Bolivian Boliviano Brazil Real,bob-brl,10467,BOB,Bolivian Boliviano,BRL,Brazil Real
CLP/BOB,CLP/BOB - Chilean Peso Bolivian Boliviano,clp-bob,10472,CLP,Chilean Peso,BOB,Bolivian Boliviano
BOB/CLP,BOB/CLP - Bolivian Boliviano Chilean Peso,bob-clp,10477,BOB,Bolivian Boliviano,CLP,Chilean Peso
PYG/BOB,PYG/BOB - Paraguayan Guarani Bolivian Boliviano,pyg-bob,10481,PYG,Paraguayan Guarani,BOB,Bolivian Boliviano
BOB/PYG,BOB/PYG - Bolivian Boliviano Paraguayan Guarani,bob-pyg,10485,BOB,Bolivian Boliviano,PYG,Paraguayan Guarani
BOB/UYU,BOB/UYU - Bolivian Boliviano Uruguayan Peso,bob-uyu,10490,BOB,Bolivian Boliviano,UYU,Uruguayan Peso
COP/BOB,COP/BOB - Colombian Peso Bolivian Boliviano,cop-bob,10492,COP,Colombian Peso,BOB,Bolivian Boliviano
BOB/COP,BOB/COP - Bolivian Boliviano Colombian Peso,bob-cop,10494,BOB,Bolivian Boliviano,COP,Colombian Peso
PEN/BOB,PEN/BOB - Peru Sol Bolivian Boliviano,pen-bob,10495,PEN,Peru Sol,BOB,Bolivian Boliviano
BOB/PEN,BOB/PEN - Bolivian Boliviano Peru Sol,bob-pen,10496,BOB,Bolivian Boliviano,PEN,Peru Sol
UYU/BOB,UYU/BOB - Uruguayan Peso Bolivian Boliviano,uyu-bob,10497,UYU,Uruguayan Peso,BOB,Bolivian Boliviano
BOB/MXN,BOB/MXN - Bolivian Boliviano Mexican Peso,bob-mxn,10503,BOB,Bolivian Boliviano,MXN,Mexican Peso
MXN/BOB,MXN/BOB - Mexican Peso Bolivian Boliviano,mxn-bob,10512,MXN,Mexican Peso,BOB,Bolivian Boliviano
VES/BOB,VES/BOB - Venezuelan Bolivar Bolivian Boliviano,vef-bob,10513,VES,Venezuelan Bolivar,BOB,Bolivian Boliviano
BOB/VES,BOB/VES - Bolivian Boliviano Venezuelan Bolivar,bob-vef,10519,BOB,Bolivian Boliviano,VES,Venezuelan Bolivar
BOB/USD,BOB/USD - Bolivian Boliviano US Dollar,bob-usd,11762,BOB,Bolivian Boliviano,USD,US Dollar
BRL/CAD,BRL/CAD - Brazil Real Canadian Dollar,brl-cad,1507,BRL,Brazil Real,CAD,Canadian Dollar
BRL/CHF,BRL/CHF - Brazil Real Swiss Franc,brl-chf,1508,BRL,Brazil Real,CHF,Swiss Franc
BRL/CLP,BRL/CLP - Brazil Real Chilean Peso,brl-clp,1509,BRL,Brazil Real,CLP,Chilean Peso
BRL/DKK,BRL/DKK - Brazil Real Danish Krone,brl-dkk,1510,BRL,Brazil Real,DKK,Danish Krone
BRL/HKD,BRL/HKD - Brazil Real Hong Kong Dollar,brl-hkd,1512,BRL,Brazil Real,HKD,Hong Kong Dollar
BRL/JPY,BRL/JPY - Brazil Real Japanese Yen,brl-jpy,1513,BRL,Brazil Real,JPY,Japanese Yen
BRL/MXN,BRL/MXN - Brazil Real Mexican Peso,brl-mxn,1514,BRL,Brazil Real,MXN,Mexican Peso
BRL/SGD,BRL/SGD - Brazil Real Singapore Dollar,brl-sgd,1515,BRL,Brazil Real,SGD,Singapore Dollar
BRL/USD,BRL/USD - Brazil Real US Dollar,brl-usd,1516,BRL,Brazil Real,USD,US Dollar
CAD/BRL,CAD/BRL - Canadian Dollar Brazil Real,cad-brl,1523,CAD,Canadian Dollar,BRL,Brazil Real
CHF/BRL,CHF/BRL - Swiss Franc Brazil Real,chf-brl,1544,CHF,Swiss Franc,BRL,Brazil Real
EUR/BRL,EUR/BRL - Euro Brazil Real,eur-brl,1617,EUR,Euro,BRL,Brazil Real
GBP/BRL,GBP/BRL - British Pound Brazil Real,gbp-brl,1736,GBP,British Pound,BRL,Brazil Real
JPY/BRL,JPY/BRL - Japanese Yen Brazil Real,jpy-brl,1890,JPY,Japanese Yen,BRL,Brazil Real
SGD/BRL,SGD/BRL - Singapore Dollar Brazil Real,sgd-brl,2027,SGD,Singapore Dollar,BRL,Brazil Real
USD/BRL,USD/BRL - US Dollar Brazil Real,usd-brl,2103,USD,US Dollar,BRL,Brazil Real
BRL/CNY,BRL/CNY - Brazil Real Chinese Yuan,brl-cny,9415,BRL,Brazil Real,CNY,Chinese Yuan
BRL/CZK,BRL/CZK - Brazil Real Czech Koruna,brl-czk,9416,BRL,Brazil Real,CZK,Czech Koruna
BRL/EGP,BRL/EGP - Brazil Real Egyptian Pound,brl-egp,9418,BRL,Brazil Real,EGP,Egyptian Pound
BRL/EUR,BRL/EUR - Brazil Real Euro,brl-eur,9419,BRL,Brazil Real,EUR,Euro
BRL/GBP,BRL/GBP - Brazil Real British Pound,brl-gbp,9420,BRL,Brazil Real,GBP,British Pound
BRL/HUF,BRL/HUF - Brazil Real Hungarian Forint,brl-huf,9421,BRL,Brazil Real,HUF,Hungarian Forint
BRL/IDR,BRL/IDR - Brazil Real Indonesian Rupiah,brl-idr,9422,BRL,Brazil Real,IDR,Indonesian Rupiah
BRL/ILS,BRL/ILS - Brazil Real Israeli Shekel,brl-ils,9423,BRL,Brazil Real,ILS,Israeli Shekel
BRL/INR,BRL/INR - Brazil Real Indian Rupee,brl-inr,9424,BRL,Brazil Real,INR,Indian Rupee
BRL/ISK,BRL/ISK - Brazil Real Icelandic Kr,brl-isk,9425,BRL,Brazil Real,ISK,Icelandic Kr
BRL/JMD,BRL/JMD - Brazil Real Jamaican Dollar,brl-jmd,9426,BRL,Brazil Real,JMD,Jamaican Dollar
BRL/JOD,BRL/JOD - Brazil Real Jordan Dinar,brl-jod,9427,BRL,Brazil Real,JOD,Jordan Dinar
BRL/KES,BRL/KES - Brazil Real Kenyan Shilling,brl-kes,9428,BRL,Brazil Real,KES,Kenyan Shilling
BRL/KRW,BRL/KRW - Brazil Real Korean Won,brl-krw,9429,BRL,Brazil Real,KRW,Korean Won
BRL/LBP,BRL/LBP - Brazil Real Lebanese Pound,brl-lbp,9430,BRL,Brazil Real,LBP,Lebanese Pound
BRL/LKR,BRL/LKR - Brazil Real Sri Lankan Rupee,brl-lkr,9431,BRL,Brazil Real,LKR,Sri Lankan Rupee
BRL/MAD,BRL/MAD - Brazil Real Moroccan Dirham,brl-mad,9434,BRL,Brazil Real,MAD,Moroccan Dirham
BRL/MYR,BRL/MYR - Brazil Real Malaysian Ringgit,brl-myr,9435,BRL,Brazil Real,MYR,Malaysian Ringgit
BRL/NAD,BRL/NAD - Brazil Real Namibian Dollar,brl-nad,9436,BRL,Brazil Real,NAD,Namibian Dollar
BRL/NOK,BRL/NOK - Brazil Real Norwegian Krone,brl-nok,9437,BRL,Brazil Real,NOK,Norwegian Krone
BRL/NPR,BRL/NPR - Brazil Real Nepalese Rupee,brl-npr,9438,BRL,Brazil Real,NPR,Nepalese Rupee
BRL/NZD,BRL/NZD - Brazil Real New Zealand Dollar,brl-nzd,9439,BRL,Brazil Real,NZD,New Zealand Dollar
BRL/OMR,BRL/OMR - Brazil Real Omani Rial,brl-omr,9440,BRL,Brazil Real,OMR,Omani Rial
BRL/PAB,BRL/PAB - Brazil Real Panamanian Balboa,brl-pab,9441,BRL,Brazil Real,PAB,Panamanian Balboa
BRL/PHP,BRL/PHP - Brazil Real Philippine Peso,brl-php,9442,BRL,Brazil Real,PHP,Philippine Peso
BRL/PKR,BRL/PKR - Brazil Real Pakistani Rupee,brl-pkr,9443,BRL,Brazil Real,PKR,Pakistani Rupee
BRL/PLN,BRL/PLN - Brazil Real Polish Zloty,brl-pln,9444,BRL,Brazil Real,PLN,Polish Zloty
BRL/QAR,BRL/QAR - Brazil Real Qatari Riyal,brl-qar,9445,BRL,Brazil Real,QAR,Qatari Riyal
BRL/RON,BRL/RON - Brazil Real Romanian Leu,brl-ron,9446,BRL,Brazil Real,RON,Romanian Leu
BRL/RUB,BRL/RUB - Brazil Real Russian Ruble,brl-rub,9447,BRL,Brazil Real,RUB,Russian Ruble
BRL/SAR,BRL/SAR - Brazil Real Saudi Riyal,brl-sar,9448,BRL,Brazil Real,SAR,Saudi Riyal
BRL/SEK,BRL/SEK - Brazil Real Swedish Krona,brl-sek,9449,BRL,Brazil Real,SEK,Swedish Krona
BRL/THB,BRL/THB - Brazil Real Thai Baht,brl-thb,9450,BRL,Brazil Real,THB,Thai Baht
BRL/TRY,BRL/TRY - Brazil Real Turkish Lira,brl-try,9451,BRL,Brazil Real,TRY,Turkish Lira
BRL/VES,BRL/VES - Brazil Real Venezuelan Bolivar,brl-vef,9452,BRL,Brazil Real,VES,Venezuelan Bolivar
BRL/XAF,BRL/XAF - Brazil Real Central African Franc,brl-xaf,9453,BRL,Brazil Real,XAF,Central African Franc
BRL/XCD,BRL/XCD - Brazil Real East Caribbean Dollar,brl-xcd,9454,BRL,Brazil Real,XCD,East Caribbean Dollar
BRL/XOF,BRL/XOF - Brazil Real West African CFA franc,brl-xof,9455,BRL,Brazil Real,XOF,West African CFA franc
BRL/ZAR,BRL/ZAR - Brazil Real South African Rand,brl-zar,9456,BRL,Brazil Real,ZAR,South African Rand
BRL/TWD,BRL/TWD - Brazil Real Taiwan Dollar,brl-twd,9457,BRL,Brazil Real,TWD,Taiwan Dollar
CNY/BRL,CNY/BRL - Chinese Yuan Brazil Real,cny-brl,9493,CNY,Chinese Yuan,BRL,Brazil Real
DKK/BRL,DKK/BRL - Danish Krone Brazil Real,dkk-brl,9575,DKK,Danish Krone,BRL,Brazil Real
HKD/BRL,HKD/BRL - Hong Kong Dollar Brazil Real,hkd-brl,9617,HKD,Hong Kong Dollar,BRL,Brazil Real
ILS/BRL,ILS/BRL - Israeli Shekel Brazil Real,ils-brl,9678,ILS,Israeli Shekel,BRL,Brazil Real
MXN/BRL,MXN/BRL - Mexican Peso Brazil Real,mxn-brl,9792,MXN,Mexican Peso,BRL,Brazil Real
NOK/BRL,NOK/BRL - Norwegian Krone Brazil Real,nok-brl,9841,NOK,Norwegian Krone,BRL,Brazil Real
NZD/BRL,NZD/BRL - New Zealand Dollar Brazil Real,nzd-brl,9892,NZD,New Zealand Dollar,BRL,Brazil Real
PLN/BRL,PLN/BRL - Polish Zloty Brazil Real,pln-brl,9976,PLN,Polish Zloty,BRL,Brazil Real
SAR/BRL,SAR/BRL - Saudi Riyal Brazil Real,sar-brl,10074,SAR,Saudi Riyal,BRL,Brazil Real
SEK/BRL,SEK/BRL - Swedish Krona Brazil Real,sek-brl,10130,SEK,Swedish Krona,BRL,Brazil Real
THB/BRL,THB/BRL - Thai Baht Brazil Real,thb-brl,10212,THB,Thai Baht,BRL,Brazil Real
TRY/BRL,TRY/BRL - Turkish Lira Brazil Real,try-brl,10246,TRY,Turkish Lira,BRL,Brazil Real
TWD/BRL,TWD/BRL - Taiwan Dollar Brazil Real,twd-brl,10300,TWD,Taiwan Dollar,BRL,Brazil Real
VES/BRL,VES/BRL - Venezuelan Bolivar Brazil Real,vef-brl,10350,VES,Venezuelan Bolivar,BRL,Brazil Real
