name,tag,symbol,id,currency,status
DAIKICOIN,daikicoin,DIC,1096089,USD,available
Dash Cash,,DSC,,,unavailable
EmberCoin,embercoin,EMB,1072108,USD,available
En-Tan-Mo,,ETM,,,unavailable
Fargocoin,,FRGC,,,unavailable
FundToken,,FUNDZ,,,unavailable
GameChain System,,GCS,,,unavailable
GlitzKoin,,GTN,,,unavailable
High Gain,high-gain,HIGH,1071898,USD,available
Hintchain,,HINT,,,unavailable
HOT Token,,HOT,,,unavailable
Hyper Pay,hyper-pay,HPY,1072188,USD,available
IDEALCOIN,,IDEAL,,,unavailable
IDOL COIN,,IDOL,,,unavailable
Infinipay,,IFP,,,unavailable
Karmacoin,karmacoin,KARMA,1071920,USD,available
KashhCoin,kashhcoin,KASHH,1071951,USD,available
Lambo Coin,lambocoin,LAMBO,1075603,USD,available
LemoChain,,LEMO,,,unavailable
LinkToken,,LTK,,,unavailable
MeconCash,,MCH,,,unavailable
MGC Token,,MGC,,,unavailable
MixMarvel,,MIX,,,unavailable
MoneyCoin,moneycoin,MONEY,1071912,USD,available
NewsToken,,NEWOS,,,unavailable
NNB Token,,NNB,,,unavailable
NOIZchain,,NOIZ,,,unavailable
ORS Group,,ORS,,,unavailable
PalletOne,,PTN,,,unavailable
RoboCalls,,RC20,,,unavailable
RoyalCoin,royalcoin,ROYAL,1071921,USD,available
Sand Coin,sand-coin,SND,1072169,USD,available
ShellCoin,shellcoin,SHELL,1071935,USD,available
ShopZcoin,,SZC,,,unavailable
SIGMAcoin,sigmacoin,SIGMA,1072168,USD,available
Sparkster,,SPRK,,,unavailable
StarChain,starchain,STC,1071785,USD,available
SuperEdge,,ECT,,,unavailable
SwapToken,swaptoken,TOKEN,1061787,USD,available
Tellurion,tellurion,TELL,1071828,USD,available
TerraNova,terranova,TER,1071819,USD,available
TodayCoin,todaycoin,TODAY,1071917,USD,available
TurboCoin,turbocoin,TURBO,1071884,USD,available
VENJOCOIN,,VJC,,,unavailable
XRT Token,,XRT,,,unavailable
Yap Stone,,YAP,,,unavailable
ABCC Token,,AT,,,unavailable
Akuya Coin,akuya-coin,AKY,1071864,USD,available
AvatarCoin,avatarcoin,AV,1071934,USD,available
Baer Chain,,BRC,,,unavailable
Banano Coin,bananocoin,BAN,1096438,USD,available
BAWnetwork,,BAW,,,unavailable
BlazerCoin,blazercoin,BLAZR,1071897,USD,available
Blockcloud,,BLOC,,,unavailable
Blockstack,,STX,,,unavailable
Boltt Coin,,BOLTT,,,unavailable
CEDEX Coin,,CEDEX,,,unavailable
CENTERCOIN,,CENT,,,unavailable
ChronoCoin,,CRN,,,unavailable
Cobrabytes,,COBRA,,,unavailable
Consentium,,CSM,,,unavailable
CottonCoin,,COTN,,,unavailable
Crex Token,,CREX,,,unavailable
Dapp Token,,DAPPT,,,unavailable
EmaratCoin,,AEC,,,unavailable
EscrowCoin,,ESCO,,,unavailable
FirmaChain,,FCT,,,unavailable
Flash Token,flashtoken,FTOKEN,1073901,USD,available
Fonziecoin,fonziecoin,FONZ,1071859,USD,available
FuturoCoin,futurocoin,FTO,1066748,USD,available
Game Stars,,GST,,,unavailable
GSENetwork,,GSE,,,unavailable
India Coin,,INDIA,,,unavailable
InsurChain,,INSUR,,,unavailable
KingXChain,,KXC,,,unavailable
LightChain,,LIGHT,,,unavailable
Marginless,,MRS,,,unavailable
Noiz Chain,,NOIZ,,,unavailable
OceanChain,,OC,,,unavailable
Pixie Coin,,PXC,,,unavailable
PrismChain,prismchain,PRM,1071927,USD,available
Psilocybin,psilocybin,PSY,1071947,USD,available
RabbitCoin,rabbitcoin,RBBT,1072118,USD,available
ShineChain,,SHE,,,unavailable
SportsCoin,sportscoin,SPORT,1071950,USD,available
StockChain,,SCC,,,unavailable
Super Zero,,SERO,,,unavailable
TechShares,techshares,THS,1061825,USD,available
TrickyCoin,trickycoin,TRICK,1071941,USD,available
TRUNK COIN,,TRO,,,unavailable
ValueChain,,VLC,,,unavailable
vSportCoin,,VSC,,,unavailable
WEBN token,,WEBN,,,unavailable
WHEN Token,,WHEN,,,unavailable
Wiki Token,,WIKI,,,unavailable
YottaChain,,YTA,,,unavailable
Atlas Token,,ATLS,,,unavailable
Bgogo Token,,BGG,,,unavailable
Bitcoin God,bitcoin-god,GOD,1066718,USD,available
BitUP Token,,BUT,,,unavailable
CapdaxToken,,XCD,,,unavailable
CoinEx Token,coinextoken,CET,1089286,USD,available
ContractNet,,CNET,,,unavailable
D Community,,DILI,,,unavailable
DarkPayCoin,,DKPC,,,unavailable
Dogethereum,,DOGX,,,unavailable
DynamicCoin,dynamiccoin,DMC,1061855,USD,available
FireFlyCoin,fireflycoin,FFC,1071853,USD,available
Future1coin,,F1C,,,unavailable
GoldenFever,,GFR,,,unavailable
GoldMaxCoin,goldmaxcoin,GMX,1071869,USD,available
HondaisCoin,,HNDC,,,unavailable
InnovaMinex,,MINX,,,unavailable
Jinbi Token,,JNB,,,unavailable
Lazaruscoin,lazaruscoin,LAZ,1071931,USD,available
MESSE TOKEN,,MESSE,,,unavailable
PayDay Coin,,PDX,,,unavailable
Pledge Coin,,PLG,,,unavailable
PlusOneCoin,,PLUS1,,,unavailable
PROUD Money,,PROUD,,,unavailable
Storjcoin X,storjcoin-x,SJCX,1071818,USD,available
Trendercoin,,TDC,,,unavailable
V-Dimension,v-dimension,VOLLAR,1127945,USD,available
VinDax Coin,,VD,,,unavailable
Yobit Token,,YO,,,unavailable
Aidos Kuneen,,ADK,,,unavailable
Bilaxy Token,,BIA,,,unavailable
BitAlphaCoin,bitalphacoin,BAC,1071899,USD,available
Bitcloud Pro,,BPRO,,,unavailable
Bitcoin BEP2,,BTCB,,,unavailable
Bitcoin File,,BIFI,,,unavailable
CBD Crystals,cbd-crystals,CBD,1071928,USD,available
CoinHe Token,,CHT,,,unavailable
Cryptoinvest,,CTT,,,unavailable
Cycling Coin,cycling-coin,CYC,1071930,USD,available
DeepCloud AI,,DEEP,,,unavailable
DeltaCredits,deltacredits,DCRE,1071938,USD,available
Digital Gold,,GOLD,,,unavailable
Dragon Token,,DT,,,unavailable
Golden Token,,GOLD,,,unavailable
Hybrid Block,,HYB,,,unavailable
Jingtum Tech,,SWTC,,,unavailable
Latino Token,,LATINO,,,unavailable
Obitan Chain,,OBTC,,,unavailable
Ontology Gas,,ONG,,,unavailable
OOOBTC TOKEN,,OBX,,,unavailable
OTCBTC Token,,OTB,,,unavailable
Polkadot [IOU],,DOT,,,unavailable
ProBit Token,,PROB,,,unavailable
SpectrumCash,,XSM,,,unavailable
Stellar Gold,,XLMG,,,unavailable
Tutor's Diary,,TUDA,,,unavailable
Versess Coin,,VERS,,,unavailable
VeThor Token,,VTHO,,,unavailable
xCrypt Token,,XCT,,,unavailable
YouLive Coin,,UC,,,unavailable
Carlive Chain,,IOV,,,unavailable
Countinghouse,,CHT,,,unavailable
Custody Token,,CUST,,,unavailable
EMOGI Network,,LOL,,,unavailable
Esports Token,,EST,,,unavailable
Ethereum Lite,ethereum-lite,ELITE,1071825,USD,available
Excaliburcoin,,EXC,,,unavailable
First Bitcoin,first-bitcoin,BIT,1071922,USD,available
Hellenic Node,,HN,,,unavailable
HyperExchange,,HX,,,unavailable
InvestDigital,,IDT,,,unavailable
InvisibleCoin,invisiblecoin,IVZ,1071906,USD,available
Kappi Network,,KAPP,,,unavailable
MobilinkToken,,MOLK,,,unavailable
Newscrypto.io,,NWC,,,unavailable
Oath Protocol,,OATH,,,unavailable
OceanEx Token,,OCE,,,unavailable
Pirate Blocks,pirate-blocks,SKULL,1071873,USD,available
SPIN Protocol,,SPIN,,,unavailable
StrikeBitClub,strikebitclub,SBC,1071798,USD,available
Super Bitcoin,super-bitcoin,SBTC,1061496,USD,available
Superior Coin,,SUP,,,unavailable
TurtleNetwork,,TN,,,unavailable
Whole Network,,NODE,,,unavailable
BuckHathCoin,,BHIG,,,unavailable
Concierge Coin,,CCC,,,unavailable
CryptoBossCoin,cryptobosscoin,CBC,1155570,USD,available
DigiFinexToken,,DFT,,,unavailable
Ethlyte Crypto,,EtLyteT,,,unavailable
Exchange Union,exchange-union,XUC,1061839,USD,available
FrankyWillCoin,frankywillcoin,FRWC,1071929,USD,available
GameLeagueCoin,gameleaguecoin,GML,1071944,USD,available
Halloween Coin,halloween-coin,HALLO,1071838,USD,available
IOV BlockChain,,IOV,,,unavailable
LevelApp Token,,LVL,,,unavailable
Nervos Network,,CKB,,,unavailable
Promotion Coin,,PC,,,unavailable
ThoreCashTRX,thore-cash-trx,TCHTRX,1122269,USD,available
United Bitcoin,united-bitcoin,UBTC,1061447,USD,available
Usechain Token,,USE,,,unavailable
Volume Network,,VOL,,,unavailable
Blockmason Link,,BLINK,,,unavailable
EncryptoTel [ETH],,ETT,,,unavailable
Influence Chain,,INC,,,unavailable
President Trump,president-trump,PRES,1071894,USD,available
SealBlock Token,,SKT,,,unavailable
Ultra Salescloud,,UST,,,unavailable
Yuan Chain Coin,,YCC,,,unavailable
BenePit Protocol,,BNP,,,unavailable
Bitball Treasure,,BTRS,,,unavailable
Experience Token,,EXT,,,unavailable
Ormeus Ecosystem,,ECO,,,unavailable
Super Game Chain,,SGCC,,,unavailable
Bidooh DOOH Token,,DOOH,,,unavailable
DUO Network Token,,DUO,,,unavailable
Galaxy eSolutions,,GES,,,unavailable
GOLD Reward Token,gold-reward-token,GRX,1071791,USD,available
Secrets of Zurich,,SOZ,,,unavailable
Big Bang Game Coin,,BBGC,,,unavailable
CryptoWorldX Token,cryptoworldx-token,CWXT,1071701,USD,available
Happy Creator Coin,happy-creator-coin,HCC,1071919,USD,available
Infinity Economics,,XIN,,,unavailable
Lambda Space Token,,LAMBS,,,unavailable
Maya Preferred 223,,MAPR,,,unavailable
UniversalRoyalCoin,universalroyalcoin,UNRC,1061886,USD,available
Electronic PK Chain,,EPC,,,unavailable
Know Your Developer,,KYD,,,unavailable
Krypton Galaxy Coin,,KGC,,,unavailable
Lucky Block Network,,LBN,,,unavailable
Digital Bullion Gold,digital-bullion-gold,DBG,1071885,USD,available
Ladder Network Token,,LAD,,,unavailable
Pabyosi Coin (Special),pabyosi-coin-special,PCS,1071863,USD,available
Social Lending Token,,SLT,,,unavailable
The Midas Touch Gold,,TMTG,,,unavailable
The Vegan Initiative,the-vegan-initiative,XVE,1071865,USD,available
Animation Vision Cash,,AVH,,,unavailable
Lukki Operating Token,,LOT,,,unavailable
ThingsOperatingSystem,,TOS,,,unavailable
Content and AD Network,,CAN,,,unavailable
Crypto Harbor Exchange,,CHE,,,unavailable
Electronic Energy Coin,electronic-energy-coin,E2C,1115199,USD,available
Lendroid Support Token,,LST,,,unavailable
Ubique Chain Of Things,,UCT,,,unavailable
Binance GBP Stable Coin,,BGBP,,,unavailable
Crypto Improvement Fund,,CIF,,,unavailable
Globalvillage Ecosystem,,GVE,,,unavailable
Smart Application Chain,,SAC,,,unavailable
Commerce Data Connection,,CDC,,,unavailable
TranslateMe Network Token,,TMN,,,unavailable
Digital Asset Exchange Token,,DAXT,,,unavailable
Intelligent Investment Chain,,IIC,,,unavailable
Airline & Life Networking Token,,ALLN,,,unavailable
Blockchain Quotations Index Token,,BQT,,,unavailable
Decentralized Vulnerability Platform,,DVP,,,unavailable
